20:26:08.417094,23
20:26:08.417172,332
20:26:08.417189,332
20:26:08.417213,257
20:26:08.417233,257
20:26:08.417236,5
20:26:08.417238,5
20:26:08.417247,217
20:26:08.417284,217
20:26:08.417303,217
20:26:08.417305,217
20:26:08.417308,3
20:26:08.417310,3
20:26:08.417366,332
20:26:08.417373,332
20:26:08.417399,257
20:26:08.417406,257
20:26:08.417431,332
20:26:08.417437,332
20:26:08.417448,257
20:26:08.417458,257
20:26:08.417461,5
20:26:08.417462,5
20:26:08.417466,217
20:26:08.417634,217
20:26:08.417721,332
20:26:08.417732,332
20:26:08.417830,332
20:26:08.417842,332
20:26:08.418033,217
20:26:08.418041,217
20:26:08.418044,3
20:26:08.418045,3
20:26:08.418117,332
20:26:08.418126,332
20:26:08.418140,257
20:26:08.418154,257
20:26:08.418157,5
20:26:08.418159,5
20:26:08.418163,217
20:26:08.418216,217
20:26:08.418314,217
20:26:08.418316,217
20:26:08.418318,3
20:26:08.418319,3
20:26:08.418363,332
20:26:08.418372,332
20:26:08.418383,257
20:26:08.418392,257
20:26:08.418395,5
20:26:08.418397,5
20:26:08.418401,217
20:26:08.418436,217
20:26:08.418471,217
20:26:08.418472,217
20:26:08.418477,3
20:26:08.418482,3
20:26:08.418519,332
20:26:08.418529,332
20:26:08.418538,257
20:26:08.418546,257
20:26:08.418549,5
20:26:08.418550,5
20:26:08.418554,217
20:26:08.418568,217
20:26:08.418584,217
20:26:08.418586,217
20:26:08.418588,3
20:26:08.418589,3
20:26:08.418717,332
20:26:08.418731,332
20:26:08.418763,332
20:26:08.418770,332
20:26:08.418797,332
20:26:08.418805,332
20:26:08.418814,332
20:26:08.418822,332
20:26:08.418832,332
20:26:08.418838,332
20:26:08.418846,332
20:26:08.418852,332
20:26:08.418865,332
20:26:08.418873,332
20:26:08.418881,332
20:26:08.418889,332
20:26:08.418901,332
20:26:08.418908,332
20:26:08.418917,332
20:26:08.418927,332
20:26:08.418995,332
20:26:08.419011,332
20:26:08.419026,332
20:26:08.419032,332
20:26:08.419039,332
20:26:08.419044,332
20:26:08.419050,332
20:26:08.419054,332
20:26:08.419059,332
20:26:08.419063,332
20:26:08.419069,332
20:26:08.419074,332
20:26:08.419080,332
20:26:08.419084,332
20:26:08.419091,332
20:26:08.419123,332
