22:20:29.772964,7
22:20:29.773019,7
22:20:30.274180,7
22:20:30.274232,7
22:20:30.363450,47
22:20:30.363464,44
22:20:30.363522,44
22:20:30.363525,38
22:20:30.363530,38
22:20:30.363532,47
22:20:30.363537,47
22:20:30.363556,1
22:20:30.363616,1
22:20:30.363620,1
22:20:30.363623,1
22:20:30.363640,1
22:20:30.363641,1
22:20:30.363642,3
22:20:30.363644,3
22:20:30.363657,3
22:20:30.363658,3
22:20:30.363687,231
22:20:30.363811,0
22:20:30.363823,0
22:20:30.364712,61
22:20:30.364756,22
22:20:30.364773,22
22:20:30.364775,56
22:20:30.364937,56
22:20:30.364982,3
22:20:30.364984,3
22:20:30.364996,332
22:20:30.365025,332
22:20:30.365042,332
22:20:30.365061,332
22:20:30.365062,332
22:20:30.365074,332
22:20:30.365076,332
22:20:30.365161,56
22:20:30.365239,332
22:20:30.365241,3
22:20:30.365243,3
22:20:30.365244,32
22:20:30.365246,32
22:20:30.365247,3
22:20:30.365247,3
22:20:30.365259,22
22:20:30.365271,22
22:20:30.365274,56
22:20:30.365285,1
22:20:30.365290,1
22:20:30.365293,61
22:20:30.365294,61
22:20:30.365302,231
22:20:30.365789,56
22:20:30.365853,3
22:20:30.365855,3
22:20:30.365856,3
22:20:30.365856,3
22:20:30.365869,332
22:20:30.365937,332
22:20:30.365938,56
22:20:30.365946,332
22:20:30.365956,332
22:20:30.365958,332
22:20:30.365969,332
22:20:30.365971,332
22:20:30.366001,3
22:20:30.366003,3
22:20:30.366003,332
22:20:30.366004,32
22:20:30.366005,32
22:20:30.366006,3
22:20:30.366007,3
22:20:30.366008,32
22:20:30.366008,32
22:20:30.366009,3
22:20:30.366010,3
22:20:30.366018,56
22:20:30.366034,59
22:20:30.368350,56
22:20:30.368402,3
22:20:30.368405,3
22:20:30.368406,3
22:20:30.368406,3
22:20:30.368439,61
22:20:30.368450,61
22:20:30.368452,61
22:20:30.368629,59
22:20:30.368687,12
22:20:30.368689,12
22:20:30.369193,158
22:20:30.369196,158
22:20:30.369320,21
22:20:30.369337,21
22:20:30.369344,257
22:20:30.369360,257
22:20:30.369362,5
22:20:30.369366,5
22:20:30.369367,9
22:20:30.369373,9
22:20:30.369375,3
22:20:30.369377,3
22:20:30.369395,257
22:20:30.369412,257
22:20:30.369414,0
22:20:30.369419,0
22:20:30.369429,5
22:20:30.369430,5
22:20:30.369432,9
22:20:30.369435,9
22:20:30.369454,9
22:20:30.369459,9
22:20:30.369460,9
22:20:30.369473,9
22:20:30.369474,9
22:20:30.369479,9
22:20:30.369480,9
22:20:30.369484,9
22:20:30.369492,9
22:20:30.369496,9
22:20:30.369510,3
22:20:30.369512,3
22:20:30.369538,158
22:20:30.369538,158
22:20:30.369681,10
22:20:30.369697,10
22:20:30.369732,10
22:20:30.369739,10
22:20:30.369749,10
22:20:30.369760,10
22:20:30.369762,11
22:20:30.369776,11
22:20:30.370569,56
22:20:30.370726,32
22:20:30.370731,32
22:20:30.370733,3
22:20:30.370734,3
22:20:30.370785,59
22:20:30.370957,12
22:20:30.370960,12
22:20:30.370962,12
22:20:30.370972,12
22:20:30.370987,257
22:20:30.371006,257
22:20:30.371029,257
22:20:30.371036,257
22:20:30.371046,257
22:20:30.371063,257
22:20:30.371073,5
22:20:30.371076,5
22:20:30.371078,9
22:20:30.371088,9
22:20:30.371091,3
22:20:30.371092,3
22:20:30.371115,257
22:20:30.371126,257
22:20:30.371128,5
22:20:30.371130,5
22:20:30.371166,9
22:20:30.371174,9
22:20:30.371175,3
22:20:30.371179,3
22:20:30.371209,221
22:20:30.371211,221
22:20:30.371222,5
22:20:30.371224,5
22:20:30.371232,0
22:20:30.371239,0
22:20:30.371242,0
22:20:30.371243,0
22:20:30.371247,5
22:20:30.371248,5
22:20:30.371253,8
22:20:30.371255,8
22:20:30.371257,3
22:20:30.371258,3
22:20:30.371589,1
22:20:30.371602,1
22:20:30.371606,3
22:20:30.371608,3
22:20:30.371612,3
22:20:30.371613,3
22:20:30.371621,231
22:20:30.372688,61
22:20:30.372707,61
22:20:30.374803,59
22:20:30.374863,12
22:20:30.374864,12
22:20:30.375480,158
22:20:30.375483,158
22:20:30.375534,21
22:20:30.375563,21
22:20:30.377045,257
22:20:30.377076,257
22:20:30.377079,5
