syscall,count
3,452
39,58
231,15
61,48
13,254
16,26
14,170
0,1692
56,50
59,26
12,78
158,52
21,110
257,250
5,220
9,550
11,58
10,184
89,240
79,26
269,28
2,78
8,66
221,8
1,40
44,6
48,2
28,2
7,2
43,2
60,1
51,2
202,14
273,8
186,2
45,2
22,16
32,32
217,8
102,86
104,86
107,90
110,6
4,234
108,86
99,2
63,2
41,4
42,4
111,2
72,16
218,4
137,10
83,2
91,4
87,2
95,2
268,2
230,1
