syscall,count
3,878
39,118
231,32
61,98
13,480
16,52
14,332
0,3253
56,98
59,50
12,146
158,98
21,202
257,480
5,428
9,1044
11,110
10,344
89,448
79,48
269,52
2,144
8,124
221,18
1,80
44,18
48,6
7,6
43,6
202,76
51,6
273,18
28,6
186,6
60,3
45,5
230,3
22,32
32,64
217,16
102,154
104,154
107,160
110,10
4,422
108,154
99,4
63,4
41,8
42,8
111,4
72,32
218,8
137,20
83,4
91,8
87,4
95,2
268,2
