syscall,count
14,7
13,14
59,2
12,6
158,4
21,2
257,18
5,16
9,36
3,28
0,53
11,6
10,12
89,16
79,2
269,2
2,6
8,4
221,2
1,6
39,6
231,3
61,6
16,2
44,6
48,2
7,2
202,16
28,2
60,1
43,2
51,2
56,3
273,2
186,2
45,1
