syscall,count
22,32
5,408
16,44
8,124
56,86
273,12
3,830
32,64
13,472
257,464
0,3230
217,16
59,48
12,144
158,96
21,216
9,1028
11,104
10,344
89,448
79,48
269,52
2,144
102,172
104,172
39,96
107,180
110,12
4,468
108,172
1,68
231,22
61,76
221,12
14,300
99,4
63,4
41,8
42,8
111,4
72,32
45,1
218,8
137,20
202,8
83,4
91,8
87,4
95,4
268,4
230,2
