syscall,count
0,181
4,1034
107,20
108,18
102,18
104,18
21,22
14,46
56,12
13,62
61,15
39,16
59,6
12,18
158,12
257,58
5,48
9,100
3,76
11,14
10,36
89,48
79,6
269,6
2,18
8,12
110,2
1,12
231,5
16,6
230,2
23,2
217,24
6,2
221,2
44,6
48,2
7,2
43,2
202,16
28,2
51,2
60,1
273,2
186,2
45,1
