syscall,count
3,38
39,10
231,4
61,10
13,22
16,6
14,20
0,77
56,9
59,2
12,6
158,4
21,2
257,19
5,18
9,36
11,6
10,12
89,16
79,2
269,2
2,6
8,6
221,2
1,6
44,6
48,2
7,2
43,2
202,16
28,2
60,1
51,2
273,4
186,2
45,2
22,4
32,2
