syscall,count
3,846
39,102
231,25
61,82
13,460
16,46
14,306
0,3223
56,91
59,48
12,140
158,96
21,208
257,464
5,412
9,1028
11,106
10,342
89,432
79,46
269,50
2,138
8,120
221,14
1,68
44,6
48,2
28,2
60,1
7,2
43,2
51,2
202,18
273,14
186,2
45,3
22,32
32,64
217,16
102,162
104,162
107,168
110,10
4,444
108,162
99,4
63,4
41,8
42,8
111,4
72,32
218,8
137,20
83,4
91,8
87,4
95,4
268,4
230,1
