syscall,count
12,77
158,52
21,102
257,247
5,216
9,550
3,450
0,1605
11,58
10,184
89,240
79,26
269,26
2,78
8,64
95,2
4,212
268,2
39,62
231,18
61,54
13,256
16,28
14,176
107,82
108,78
102,78
104,78
56,53
59,24
110,6
1,42
230,3
221,8
44,12
48,4
7,4
202,116
43,4
28,4
60,2
51,4
273,10
186,4
45,3
22,16
32,26
217,8
99,2
63,2
41,4
42,4
111,2
72,12
218,4
137,8
83,2
