syscall,count
217,8
3,446
0,1692
59,26
12,78
158,52
21,110
257,248
5,218
9,550
11,58
16,24
10,184
8,64
89,240
79,26
269,28
2,78
102,86
104,86
39,58
13,250
107,90
110,6
4,234
108,86
22,12
56,45
32,30
1,40
231,15
61,48
221,8
14,170
99,2
63,2
41,4
42,4
111,2
72,16
218,4
273,6
137,10
202,20
83,2
91,4
87,2
95,2
268,2
230,2
44,6
48,2
7,2
28,2
60,1
43,2
51,2
186,2
45,1
