syscall,count
3,462
39,86
231,30
61,78
13,234
16,38
14,192
0,861
56,65
59,26
12,78
158,52
21,68
257,234
5,212
9,512
11,66
10,172
89,226
79,26
269,26
2,76
8,64
221,16
1,46
44,36
48,12
7,12
202,154
43,12
51,12
28,12
60,6
273,16
186,12
45,7
230,5
22,14
32,20
217,8
102,44
104,44
107,46
110,4
4,126
108,44
99,2
63,2
41,4
42,4
111,2
72,2
218,2
137,4
