1:   java -Xmx200m -jar /app/ts-travel2-service-1.0.jar
0000000000400000      4K r-x-- /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
0000000000600000      4K r---- /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
0000000000601000      4K rw--- /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
0000000001836000    132K rw---   [ anon ]
00000000f3800000  96256K rw---   [ anon ]
00000000f9600000  40448K -----   [ anon ]
00000000fbd80000  73984K rw---   [ anon ]
00000001005c0000 1042688K -----   [ anon ]
00007f09e8000000    132K rw---   [ anon ]
00007f09e8021000  65404K -----   [ anon ]
00007f09ec000000    132K rw---   [ anon ]
00007f09ec021000  65404K -----   [ anon ]
00007f09f0000000    132K rw---   [ anon ]
00007f09f0021000  65404K -----   [ anon ]
00007f09f4000000    132K rw---   [ anon ]
00007f09f4021000  65404K -----   [ anon ]
00007f09f8000000    132K rw---   [ anon ]
00007f09f8021000  65404K -----   [ anon ]
00007f09fc000000    132K rw---   [ anon ]
00007f09fc021000  65404K -----   [ anon ]
00007f0a00000000    132K rw---   [ anon ]
00007f0a00021000  65404K -----   [ anon ]
00007f0a04000000    132K rw---   [ anon ]
00007f0a04021000  65404K -----   [ anon ]
00007f0a08000000    132K rw---   [ anon ]
00007f0a08021000  65404K -----   [ anon ]
00007f0a0c000000    132K rw---   [ anon ]
00007f0a0c021000  65404K -----   [ anon ]
00007f0a10000000    132K rw---   [ anon ]
00007f0a10021000  65404K -----   [ anon ]
00007f0a14000000    132K rw---   [ anon ]
00007f0a14021000  65404K -----   [ anon ]
00007f0a18000000    132K rw---   [ anon ]
00007f0a18021000  65404K -----   [ anon ]
00007f0a1c000000    132K rw---   [ anon ]
00007f0a1c021000  65404K -----   [ anon ]
00007f0a20000000    132K rw---   [ anon ]
00007f0a20021000  65404K -----   [ anon ]
00007f0a24000000    132K rw---   [ anon ]
00007f0a24021000  65404K -----   [ anon ]
00007f0a28000000    132K rw---   [ anon ]
00007f0a28021000  65404K -----   [ anon ]
00007f0a2c000000    836K rw---   [ anon ]
00007f0a2c0d1000  64700K -----   [ anon ]
00007f0a30000000   3428K rw---   [ anon ]
00007f0a30359000  62108K -----   [ anon ]
00007f0a34000000    132K rw---   [ anon ]
00007f0a34021000  65404K -----   [ anon ]
00007f0a38000000    132K rw---   [ anon ]
00007f0a38021000  65404K -----   [ anon ]
00007f0a3c000000   6012K rw---   [ anon ]
00007f0a3c5df000  59524K -----   [ anon ]
00007f0a40000000   3032K rw---   [ anon ]
00007f0a402f6000  62504K -----   [ anon ]
00007f0a44000000    132K rw---   [ anon ]
00007f0a44021000  65404K -----   [ anon ]
00007f0a48000000   1460K rw---   [ anon ]
00007f0a4816d000  64076K -----   [ anon ]
00007f0a4c000000   2140K rw---   [ anon ]
00007f0a4c217000  63396K -----   [ anon ]
00007f0a50000000   1888K rw---   [ anon ]
00007f0a501d8000  63648K -----   [ anon ]
00007f0a54000000   2248K rw---   [ anon ]
00007f0a54232000  63288K -----   [ anon ]
00007f0a58000000  19924K rw---   [ anon ]
00007f0a59375000  45612K -----   [ anon ]
00007f0a5c000000   1744K rw---   [ anon ]
00007f0a5c1b4000  63792K -----   [ anon ]
00007f0a60000000  15156K rw---   [ anon ]
00007f0a60ecd000  50380K -----   [ anon ]
00007f0a64000000  16844K rw---   [ anon ]
00007f0a65073000  48692K -----   [ anon ]
00007f0a68000000  15512K rw---   [ anon ]
00007f0a68f26000  50024K -----   [ anon ]
00007f0a6c000000  22984K rw---   [ anon ]
00007f0a6d672000  42552K -----   [ anon ]
00007f0a70000000  17536K rw---   [ anon ]
00007f0a71120000  48000K -----   [ anon ]
00007f0a74000000  16604K rw---   [ anon ]
00007f0a75037000  48932K -----   [ anon ]
00007f0a78000000  12704K rw---   [ anon ]
00007f0a78c68000  52832K -----   [ anon ]
00007f0a7c000000  16108K rw---   [ anon ]
00007f0a7cfbb000  49428K -----   [ anon ]
00007f0a80000000  25500K rw---   [ anon ]
00007f0a818e7000  40036K -----   [ anon ]
00007f0a84000000  13916K rw---   [ anon ]
00007f0a84d97000  51620K -----   [ anon ]
00007f0a88000000    132K rw---   [ anon ]
00007f0a88021000  65404K -----   [ anon ]
00007f0a8c000000  13520K rw---   [ anon ]
00007f0a8cd34000  52016K -----   [ anon ]
00007f0a90000000    132K rw---   [ anon ]
00007f0a90021000  65404K -----   [ anon ]
00007f0a94000000    132K rw---   [ anon ]
00007f0a94021000  65404K -----   [ anon ]
00007f0a98000000    132K rw---   [ anon ]
00007f0a98021000  65404K -----   [ anon ]
00007f0a9c000000    236K rw---   [ anon ]
00007f0a9c03b000  65300K -----   [ anon ]
00007f0aa0000000    132K rw---   [ anon ]
00007f0aa0021000  65404K -----   [ anon ]
00007f0aa8000000    132K rw---   [ anon ]
00007f0aa8021000  65404K -----   [ anon ]
00007f0ab0000000    132K rw---   [ anon ]
00007f0ab0021000  65404K -----   [ anon ]
00007f0ab8000000    132K rw---   [ anon ]
00007f0ab8021000  65404K -----   [ anon ]
00007f0ac0000000    132K rw---   [ anon ]
00007f0ac0021000  65404K -----   [ anon ]
00007f0ac8000000    132K rw---   [ anon ]
00007f0ac8021000  65404K -----   [ anon ]
00007f0ad0000000    132K rw---   [ anon ]
00007f0ad0021000  65404K -----   [ anon ]
00007f0ad8000000    132K rw---   [ anon ]
00007f0ad8021000  65404K -----   [ anon ]
00007f0ae0000000    132K rw---   [ anon ]
00007f0ae0021000  65404K -----   [ anon ]
00007f0ae8000000    132K rw---   [ anon ]
00007f0ae8021000  65404K -----   [ anon ]
00007f0af0000000    132K rw---   [ anon ]
00007f0af0021000  65404K -----   [ anon ]
00007f0af8000000    132K rw---   [ anon ]
00007f0af8021000  65404K -----   [ anon ]
00007f0b00000000    132K rw---   [ anon ]
00007f0b00021000  65404K -----   [ anon ]
00007f0b08000000    132K rw---   [ anon ]
00007f0b08021000  65404K -----   [ anon ]
00007f0b10000000    132K rw---   [ anon ]
00007f0b10021000  65404K -----   [ anon ]
00007f0b18000000    132K rw---   [ anon ]
00007f0b18021000  65404K -----   [ anon ]
00007f0b20000000    132K rw---   [ anon ]
00007f0b20021000  65404K -----   [ anon ]
00007f0b28000000    132K rw---   [ anon ]
00007f0b28021000  65404K -----   [ anon ]
00007f0b30000000    132K rw---   [ anon ]
00007f0b30021000  65404K -----   [ anon ]
00007f0b38000000    132K rw---   [ anon ]
00007f0b38021000  65404K -----   [ anon ]
00007f0b40000000    132K rw---   [ anon ]
00007f0b40021000  65404K -----   [ anon ]
00007f0b48000000    132K rw---   [ anon ]
00007f0b48021000  65404K -----   [ anon ]
00007f0b50000000    132K rw---   [ anon ]
00007f0b50021000  65404K -----   [ anon ]
00007f0b58000000    132K rw---   [ anon ]
00007f0b58021000  65404K -----   [ anon ]
