syscall,count
28,1
60,1
51,2
56,5
14,10
13,14
61,1
39,2
59,2
273,2
202,10
186,2
45,1
7,1
12,6
158,4
21,2
257,16
5,12
9,34
3,18
0,14
11,4
10,12
89,16
79,2
269,2
2,6
8,4
230,1
