syscall,count
137,14
89,318
79,34
12,100
257,310
5,268
0,2596
3,526
21,150
269,38
2,102
8,84
9,654
10,222
202,6
1,48
39,66
231,15
61,55
14,212
13,316
72,30
32,42
4,322
107,126
108,120
102,120
104,120
56,56
91,8
87,4
59,32
158,64
11,70
221,8
16,28
95,4
268,4
110,8
230,2
45,1
22,16
273,6
217,8
99,2
63,2
41,4
42,4
111,2
218,4
83,2
