syscall,count
3,116
39,20
231,8
61,20
13,40
16,10
14,40
0,155
56,15
59,5
12,12
158,8
21,4
257,38
5,34
9,72
11,12
10,24
89,32
79,4
269,4
2,12
8,10
221,4
1,12
44,12
48,4
7,4
202,26
28,4
43,4
60,2
51,4
273,6
186,4
45,3
230,1
22,4
32,2
217,8
