syscall,count
3,964
39,136
231,38
61,116
13,544
16,60
14,380
0,3538
56,107
59,56
12,168
158,112
21,224
257,536
5,472
9,1172
11,128
10,392
89,512
79,56
269,60
2,168
8,140
221,20
1,92
44,20
48,6
7,6
202,74
43,6
28,6
60,3
51,6
273,18
186,6
45,5
230,5
22,32
32,64
217,16
102,172
104,172
107,180
110,12
4,468
108,172
99,4
63,4
41,8
42,8
111,4
72,32
218,8
137,20
83,4
91,8
87,4
95,4
268,4
