syscall,count
13,16
16,2
14,14
61,3
0,74
4,20
107,8
108,8
102,8
104,8
21,10
56,3
39,2
59,2
12,6
158,4
257,16
5,12
9,34
3,18
11,4
10,12
89,16
79,2
269,2
2,6
8,4
230,1
