syscall,count
0,2706
22,18
14,226
56,59
13,344
3,552
39,68
32,44
4,342
107,134
108,128
102,128
104,128
21,160
59,34
12,102
158,68
257,328
5,286
9,728
11,74
10,244
218,6
273,8
137,16
89,318
79,34
269,38
2,102
8,84
202,6
1,48
231,15
61,55
72,30
91,8
87,4
221,8
16,28
95,4
268,4
45,1
110,8
230,2
217,8
99,2
63,2
41,4
42,4
111,2
83,2
