syscall,count
269,65
2,180
8,150
0,4284
3,978
9,1204
10,406
257,558
5,486
202,116
45,3
1,88
39,124
231,30
14,382
13,570
61,103
72,46
32,74
22,32
16,54
56,104
4,556
107,216
108,206
102,206
104,206
21,258
137,22
91,12
87,6
59,58
273,14
217,16
12,174
158,116
11,128
89,528
79,58
221,16
110,14
95,6
268,6
230,4
99,4
63,4
41,8
42,8
111,4
44,6
48,2
7,2
43,2
51,2
186,2
28,2
60,1
218,8
83,4
