syscall,count
4,1224
257,264
5,232
217,32
3,464
6,2
23,1
45,2
22,16
16,26
8,66
56,50
273,8
32,32
13,254
0,1692
59,26
230,2
39,58
231,15
61,48
14,170
12,78
158,52
21,110
9,550
11,58
10,184
89,240
79,26
269,28
2,78
102,86
104,86
107,90
110,6
108,86
1,40
221,8
99,2
63,2
41,4
42,4
44,6
111,2
72,16
48,2
7,2
28,2
60,1
43,2
51,2
202,14
186,2
218,4
137,10
83,2
91,4
87,2
95,2
268,2
