syscall,count
3,96
39,10
231,4
61,10
13,22
16,8
14,20
0,84
56,9
59,4
12,8
158,8
21,4
257,28
5,28
9,64
11,10
10,22
89,32
79,4
269,3
2,6
8,8
221,2
1,6
44,6
48,2
7,2
202,22
43,2
51,2
273,4
186,2
28,2
60,1
45,2
22,4
32,2
217,8
