syscall,count
12,27
257,92
5,76
0,981
3,120
21,42
269,12
2,30
8,22
9,140
10,50
202,2
1,14
39,18
231,4
14,62
13,80
61,17
72,14
32,10
4,1078
107,36
108,34
102,34
104,34
56,12
137,2
91,4
87,2
59,8
158,16
11,18
89,64
79,8
221,2
16,6
95,2
268,2
110,2
230,1
23,2
217,24
6,2
