syscall,count
32,6
3,86
4,68
269,10
137,2
39,14
257,62
91,4
72,4
5,52
1,10
87,2
8,18
59,8
12,24
158,16
21,32
9,134
0,374
11,18
10,48
89,64
79,8
2,24
221,2
231,3
61,12
13,62
16,6
14,42
107,28
108,26
102,26
104,26
56,9
95,2
268,2
110,2
230,1
