syscall,count
14,145
72,16
5,152
8,42
0,1554
22,8
56,30
13,190
3,270
39,40
32,22
4,188
107,76
108,74
102,74
104,74
21,94
59,18
61,33
12,54
158,36
257,176
9,388
11,38
10,130
89,168
79,18
269,20
2,54
1,30
231,9
221,4
218,4
273,4
137,10
202,4
83,2
16,8
91,4
87,2
95,2
268,2
110,2
230,1
