syscall,count
56,25
273,12
202,61
3,368
32,8
13,78
257,112
217,32
0,143
59,14
61,8
12,38
158,28
21,14
5,112
9,324
11,28
10,120
39,20
1,14
44,18
89,160
16,20
79,14
8,42
269,14
2,42
48,4
102,20
104,8
107,20
110,6
28,4
4,36
60,2
7,37
108,6
43,4
51,10
186,4
45,5
157,48
125,42
126,18
105,6
41,30
42,6
54,54
55,6
14,6
47,113
231,2
22,12
