syscall,count
12,21
110,4
4,24
107,10
108,4
13,42
56,12
61,5
59,6
158,12
21,6
257,58
5,56
9,166
3,132
0,72
11,12
10,60
45,2
157,32
89,80
79,6
269,6
2,18
8,16
125,28
126,12
102,10
105,4
41,20
42,4
51,6
54,40
55,4
39,10
14,4
16,8
44,14
47,166
22,4
273,4
32,2
217,8
104,2
7,51
1,14
38,4
231,2
48,2
28,2
43,2
60,1
202,10
186,2
