syscall,count
3,33
11,4
257,20
5,18
9,54
0,25
10,24
158,2
12,4
157,16
89,32
79,2
269,2
2,6
8,4
125,14
126,6
102,4
105,2
107,2
41,10
42,2
51,4
54,22
55,2
39,6
13,6
14,2
16,2
44,10
47,90
7,22
1,10
38,2
231,2
61,3
48,2
202,16
28,2
43,2
60,1
56,3
273,2
186,2
45,1
