syscall,count
44,12
38,2
47,128
45,3
22,8
5,68
16,12
8,24
56,15
273,6
3,204
32,4
13,48
257,68
217,16
59,8
0,85
7,40
54,38
1,12
39,12
231,2
61,5
12,24
158,16
21,8
9,196
11,16
10,72
89,96
79,8
269,8
2,24
102,12
104,4
107,12
110,4
4,24
108,4
157,32
48,2
202,16
28,2
43,2
60,1
51,6
125,28
126,12
105,4
41,20
42,4
55,4
186,2
14,4
