syscall,count
56,19
3,216
273,10
32,4
0,97
13,48
257,68
217,16
59,8
12,24
158,16
21,8
5,66
9,196
16,10
11,16
8,22
10,72
89,96
79,8
269,8
2,24
47,1955
54,42
102,12
104,4
1,28
39,20
107,12
7,78
110,4
4,24
108,4
61,11
157,32
125,28
126,12
105,4
41,20
42,4
51,10
55,4
14,4
44,26
24,1756
38,4
231,6
48,6
202,36
28,6
43,6
60,3
186,6
45,4
22,4
