1:   java -Xmx200m -jar /app/ts-order-other-service-1.0.jar
0000000000400000      4K r-x-- /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
0000000000600000      4K r---- /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
0000000000601000      4K rw--- /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
00000000021ea000    132K rw---   [ anon ]
00000000f3800000  96768K rw---   [ anon ]
00000000f9680000  39936K -----   [ anon ]
00000000fbd80000  73984K rw---   [ anon ]
00000001005c0000 1042688K -----   [ anon ]
00007f7cd4000000    132K rw---   [ anon ]
00007f7cd4021000  65404K -----   [ anon ]
00007f7cd8000000    132K rw---   [ anon ]
00007f7cd8021000  65404K -----   [ anon ]
00007f7cdc000000    132K rw---   [ anon ]
00007f7cdc021000  65404K -----   [ anon ]
00007f7ce0000000    132K rw---   [ anon ]
00007f7ce0021000  65404K -----   [ anon ]
00007f7ce4000000    132K rw---   [ anon ]
00007f7ce4021000  65404K -----   [ anon ]
00007f7ce8000000    132K rw---   [ anon ]
00007f7ce8021000  65404K -----   [ anon ]
00007f7cec000000    132K rw---   [ anon ]
00007f7cec021000  65404K -----   [ anon ]
00007f7cf0000000    132K rw---   [ anon ]
00007f7cf0021000  65404K -----   [ anon ]
00007f7cf4000000    132K rw---   [ anon ]
00007f7cf4021000  65404K -----   [ anon ]
00007f7cf8000000    132K rw---   [ anon ]
00007f7cf8021000  65404K -----   [ anon ]
00007f7cfc000000    132K rw---   [ anon ]
00007f7cfc021000  65404K -----   [ anon ]
00007f7d00000000    132K rw---   [ anon ]
00007f7d00021000  65404K -----   [ anon ]
00007f7d04000000    132K rw---   [ anon ]
00007f7d04021000  65404K -----   [ anon ]
00007f7d08000000    132K rw---   [ anon ]
00007f7d08021000  65404K -----   [ anon ]
00007f7d0c000000    132K rw---   [ anon ]
00007f7d0c021000  65404K -----   [ anon ]
00007f7d10000000    132K rw---   [ anon ]
00007f7d10021000  65404K -----   [ anon ]
00007f7d14000000    132K rw---   [ anon ]
00007f7d14021000  65404K -----   [ anon ]
00007f7d18000000    888K rw---   [ anon ]
00007f7d180de000  64648K -----   [ anon ]
00007f7d1c000000   2820K rw---   [ anon ]
00007f7d1c2c1000  62716K -----   [ anon ]
00007f7d20000000    132K rw---   [ anon ]
00007f7d20021000  65404K -----   [ anon ]
00007f7d24000000    132K rw---   [ anon ]
00007f7d24021000  65404K -----   [ anon ]
00007f7d28000000   5984K rw---   [ anon ]
00007f7d285d8000  59552K -----   [ anon ]
00007f7d2c000000   2108K rw---   [ anon ]
00007f7d2c20f000  63428K -----   [ anon ]
00007f7d30000000    132K rw---   [ anon ]
00007f7d30021000  65404K -----   [ anon ]
00007f7d34000000   2560K rw---   [ anon ]
00007f7d34280000  62976K -----   [ anon ]
00007f7d38000000   3296K rw---   [ anon ]
00007f7d38338000  62240K -----   [ anon ]
00007f7d3c000000   1824K rw---   [ anon ]
00007f7d3c1c8000  63712K -----   [ anon ]
00007f7d40000000   2880K rw---   [ anon ]
00007f7d402d0000  62656K -----   [ anon ]
00007f7d44000000  26936K rw---   [ anon ]
