syscall,count
12,113
158,76
21,170
257,332
5,284
9,746
3,552
0,2345
61,62
13,360
16,34
11,82
14,234
10,256
4,366
107,146
108,138
102,138
104,138
56,60
89,336
79,38
39,70
269,40
2,114
8,90
59,36
221,8
1,48
231,16
95,6
268,6
110,10
230,3
45,1
22,16
273,6
32,32
217,8
99,2
63,2
41,4
42,4
111,2
72,16
218,4
137,10
202,4
83,2
91,4
87,2
