syscall,count
89,31
79,4
269,4
2,12
8,8
0,84
3,36
9,36
10,14
102,10
104,10
39,4
13,30
107,12
12,10
110,2
4,1014
108,10
257,32
1,6
231,1
61,4
16,2
14,14
21,10
56,3
59,2
158,4
5,24
11,4
230,1
23,2
217,24
6,2
