syscall,count
22,32
5,368
16,42
8,110
56,82
273,14
3,772
32,54
13,410
257,416
217,16
0,2342
59,42
12,126
158,84
21,178
9,930
11,92
10,308
89,400
79,42
269,44
2,126
102,138
104,138
39,88
107,144
110,10
4,380
108,138
1,60
231,22
61,69
221,12
14,258
99,4
63,4
41,8
42,8
111,4
72,18
218,8
137,18
202,18
83,4
91,4
87,2
95,2
268,2
230,2
44,6
48,2
7,2
28,2
60,1
43,2
51,2
186,2
45,2
