syscall,count
22,16
5,216
16,22
8,62
56,42
273,6
3,432
32,32
13,236
257,246
217,32
0,1615
59,24
12,72
158,48
21,108
9,514
11,52
10,172
89,224
79,24
269,26
2,72
102,86
104,86
39,48
107,90
110,6
4,578
108,86
1,34
231,11
61,38
221,6
14,150
99,2
63,2
41,4
42,4
111,2
72,16
218,4
137,10
202,4
83,2
91,4
87,2
95,2
268,2
230,1
23,1
6,2
