syscall,count
3,360
39,48
231,15
61,41
13,164
16,24
14,114
0,677
56,41
59,18
12,54
158,36
21,60
257,186
5,166
9,372
11,42
10,124
89,162
79,18
269,18
2,54
8,48
221,8
1,32
44,12
48,4
7,4
202,310
43,4
28,4
60,2
51,4
273,8
186,4
45,3
23,2
4,1116
217,32
6,2
230,1
22,14
32,20
102,44
104,44
107,46
110,4
108,44
99,2
63,2
41,4
42,4
111,2
72,2
218,2
137,4
83,2
