syscall,count
22,16
5,236
16,30
8,70
56,56
273,10
3,482
32,32
13,272
257,268
217,8
0,1769
59,28
12,84
158,56
21,112
9,586
11,64
10,196
89,256
79,28
269,30
2,84
102,86
104,86
39,68
107,90
110,6
4,234
108,86
1,46
231,19
61,58
221,10
14,190
99,2
63,2
41,4
42,4
111,2
72,16
218,4
137,10
202,54
83,2
91,4
87,2
95,2
268,2
230,3
44,12
48,4
7,4
28,4
43,4
60,2
51,4
186,4
45,2
