syscall,count
102,323
104,324
21,408
4,860
107,336
108,322
14,574
56,146
3,1402
12,264
158,176
257,852
32,106
5,738
22,44
9,1896
1,132
0,6276
231,40
13,864
61,143
11,190
39,174
10,634
59,86
89,824
79,88
269,96
2,264
8,216
95,10
268,10
16,74
218,16
273,20
137,40
221,20
202,22
83,8
99,6
63,6
110,20
41,12
42,12
111,6
72,62
230,5
91,16
87,8
45,2
217,16
