syscall,count
3,856
39,106
231,26
61,86
13,490
16,48
14,320
0,3297
56,94
59,50
12,146
158,100
21,218
257,474
5,420
9,1058
11,108
10,351
89,448
79,48
269,52
2,144
8,124
221,14
1,74
44,6
48,2
7,2
28,2
43,2
60,1
51,2
202,66
273,14
186,2
45,3
22,32
32,64
217,16
102,172
104,172
107,180
110,12
4,468
108,172
99,4
63,4
41,8
42,8
111,4
72,32
218,8
137,20
83,4
91,8
87,4
95,4
268,4
230,1
