syscall,count
3,428
39,54
231,14
61,44
13,224
16,24
14,156
0,1608
56,47
59,24
12,68
158,48
21,100
257,232
5,208
9,514
11,54
10,170
89,210
79,22
269,24
2,66
8,58
221,8
1,34
44,6
48,2
7,2
28,2
60,1
43,2
51,2
202,14
273,8
186,2
45,2
22,16
32,32
217,8
102,76
104,76
107,78
110,4
4,210
108,76
99,2
63,2
41,4
42,4
111,2
72,16
218,4
137,10
83,2
91,4
87,2
95,2
268,2
