syscall,count
14,275
3,684
22,20
56,68
39,86
13,408
32,52
4,422
107,166
108,160
102,160
104,160
21,202
61,71
59,42
12,126
158,84
257,408
5,354
9,902
0,3084
11,90
10,302
89,392
79,42
269,46
2,126
8,102
221,10
1,64
231,20
218,8
273,10
137,20
202,8
83,4
16,30
72,30
91,8
87,4
95,4
268,4
110,8
230,2
45,1
217,8
99,2
63,2
41,4
42,4
111,2
