syscall,count
4,80
107,36
108,34
102,34
104,34
21,40
14,58
56,12
13,76
61,13
39,16
257,64
32,6
3,86
269,10
137,2
91,4
72,4
5,52
1,10
87,2
8,18
59,8
12,24
158,16
9,134
0,374
11,18
10,48
89,64
79,8
2,24
221,2
231,3
16,6
95,2
268,2
110,2
230,1
