syscall,count
44,10
47,88
7,28
54,4
1,10
0,22
38,2
3,78
39,6
231,2
61,3
48,2
202,28
43,2
28,2
51,2
60,1
56,7
273,4
186,2
45,2
22,4
5,12
16,4
8,8
32,2
13,18
257,10
217,8
59,2
12,6
158,4
21,2
9,30
11,4
10,12
89,16
79,2
269,2
2,6
102,2
104,2
107,4
110,2
4,12
108,2
