syscall,count
4,990
257,14
5,12
217,24
3,20
6,2
23,1
7,35
44,10
47,86
24,2
54,4
38,2
1,10
0,7
39,4
231,2
61,3
48,2
202,16
28,2
43,2
60,1
51,2
56,3
273,2
186,2
45,1
